id,loss
123216,2142
123221,2142
123223,2893
123229,966.7
123230,788.8
123233,843.2
123236,2443
123243,9070
123248,820.7
123250,3485
123258,1440
123262,3380
123264,1365
123272,1798
123276,4737
123281,789
123287,3197
123291,1994
123293,730.6
123296,4377
123300,2528
123307,7013
123313,4133
123316,789
123321,1314
123323,5629
123331,1522
123332,2235
123337,1798
123340,1246
123341,2856
123350,4899
123351,1994
123356,1912
123358,2724
123359,1094
123377,6150
123380,4543
123381,5629
123398,2092
123406,1314
123410,2115
123412,1586
123421,2276
123422,2443
123430,3759
123432,8144
123436,1759
123438,3197
123445,2064
123454,1361
123457,843.2
123460,1522
123466,1930
123470,1759
123472,2856
123473,1246
123475,1153
123476,7984
123481,8417
123482,1731
123483,1440
123484,1798
123496,1246
123503,4323
123508,1639
123512,2724
123513,1094
123519,1573
123527,2276
123532,1246
123542,1119
123543,2528
123545,4218
123547,5293
123548,2893
123555,2280
123556,8417
123564,1163
123565,1798
123578,2724
123583,1692
123585,730.6
123589,2092
123590,3971
123591,2340
123598,6456
123607,4676
123608,562.2
123610,5847
123616,4899
123623,1994
123626,1361
123632,2276
123636,859.6
123639,1006
123648,3197
123650,4377
123653,5847
123654,743.7
123655,5293
123657,7855
123664,1563
123665,1596
123666,1163
123667,3971
123673,1798
123678,5140
123685,1563
123686,1314
123687,5629
123690,4737
123701,3256
123704,1837
123711,1457
123715,3759
123725,4543
123745,1639
123756,4146
123758,3380
123759,1094
123760,1912
123768,1163
123772,932.7
123773,843.2
123788,5486
123792,743.7
123794,4323
123796,7774
123806,1994
123807,1596
123810,1060
123813,676.3
123815,932.7
123819,2443
123825,1731
123826,1094
123843,1522
123851,1930
123857,1178
123858,1573
123863,6456
123868,2896
123873,1915
123878,4899
123883,1717
123893,3011
123901,3087
123902,1165
123904,4118
123909,3289
123913,730.6
123918,1119
123924,966.7
123930,1376
123932,1837
123933,1163
123937,5847
123938,1994
123946,1442
123948,1955
123949,2092
123950,1563
123953,2340
123964,3087
123972,1596
123975,1522
123977,1153
123983,1563
123990,1277
123991,1649
123995,942.9
124003,3632
124008,1006
124014,1573
124025,1717
124040,2651
124045,1759
124047,3632
124048,1596
124057,2540
124058,1246
124065,1522
124066,1440
124071,1837
124074,6757
124075,1930
124082,3898
124085,897.2
124086,3485
124089,2856
124106,1246
124115,2276
124131,2583
124135,4899
124145,1376
124147,1365
124155,1361
124162,4323
124165,1.012e+04
124170,1930
124174,1912
124177,1994
124182,5140
124185,1837
124186,1054
124188,1054
124196,2354
124202,1522
124208,4899
124210,2443
124222,1281
124223,4737
124226,1573
124227,4737
124234,1376
124235,1522
124241,1365
124248,5293
124250,3971
124253,9780
124254,1281
124259,1692
124261,2473
124265,2583
124268,6757
124270,1226
124275,2651
124289,1522
124294,2354
124295,6456
124300,3759
124307,2092
124310,1277
124312,1731
124313,2724
124314,1277
124315,5384
124317,1457
124323,5293
124328,2064
124329,2115
124333,2893
124339,6099
124340,1153
124341,4543
124356,1649
124358,2115
124359,4133
124361,1563
124362,2893
124366,1365
124371,966.7
124375,2893
124391,2856
124396,1522
124399,1457
124400,3011
124402,3056
124407,1798
124408,3971
124409,1128
124412,2174
124415,1955
124416,2480
124422,1094
124439,767
124460,2856
124462,2092
124484,4146
124491,897.2
124492,3197
124494,1731
124497,1563
124505,1365
124507,966.7
124508,2443
124512,1522
124514,2896
124518,1376
124522,2340
124524,1.432e+04
124532,1376
124541,2583
124547,7013
124552,5790
124555,1268
124556,2651
124562,4218
124566,1759
124574,981.1
124575,6456
124579,1226
124581,1060
124585,7156
124587,1442
124589,1692
124593,5790
124596,1094
124597,2064
124599,676.3
124604,2276
124608,1837
124609,1008
124613,2092
124622,1798
124630,1054
124634,2724
124643,2340
124644,2893
124647,8417
124651,4146
124652,3632
124653,3326
124659,2651
124661,1365
124666,5293
124671,1153
124676,1375
124679,1837
124681,8144
124690,1798
124691,4737
124693,1994
124694,7876
124700,5384
124701,1731
124705,1573
124710,2849
124717,752.3
124718,1915
124720,1798
124724,6150
124725,1442
124732,932.7
124741,1915
124747,7774
124752,1361
124753,2724
124755,3536
124760,1006
124770,1054
124773,1915
124775,5140
124779,5293
124786,897.2
124794,1586
124798,4737
124800,2340
124802,1563
124803,1376
124809,1094
124813,1246
124828,897.2
124831,1153
124833,1214
124835,6150
124846,1365
124857,1008
124858,1153
124873,1246
124874,1706
124885,1277
124886,3197
124891,1.176e+04
124893,1915
124896,1994
124898,1649
124911,1717
124915,1365
124928,7984
124930,1376
124940,1094
124950,3380
124956,1376
124961,1375
124968,912.9
124971,3847
124979,1128
124986,2115
124988,3572
124989,4377
124990,1361
124991,4377
124998,1376
124999,6150
125002,4146
125006,1094
125008,2480
125010,1008
125015,1522
125017,1365
125020,1522
125022,5847
125028,1837
125030,1837
125033,5629
125040,2651
125043,1376
125057,1994
125058,1119
125064,5847
125065,3485
125074,2092
125076,2218
125077,1994
125078,2092
125079,1573
125081,1759
125092,2480
125093,1731
125101,2751
125103,1692
125105,3759
125109,1365
125113,788.8
125114,1440
125118,5140
125123,1365
125124,2064
125132,1314
125134,3572
125144,1365
125145,1596
125147,2856
125152,3719
125159,1994
125167,6099
125169,1692
125171,843.2
125174,2849
125183,3011
125185,3572
125189,1692
125196,3536
125207,3197
125216,1930
125219,2092
125229,3759
125230,1731
125231,820.7
125259,5486
125260,897.2
125264,1060
125265,1128
125266,1128
125267,2617
125276,1837
125277,5847
125279,3971
125287,1.323e+04
125290,1163
125291,3485
125296,1522
125297,3536
125298,1163
125310,843.2
125323,2480
125325,846.2
125327,3632
125330,1837
125334,859.6
125335,2856
125336,1365
125346,2174
125347,2651
125348,1365
125375,2540
125389,1955
125390,2174
125400,1522
125401,1522
125402,1060
125412,1522
125418,1639
125422,1246
125423,3011
125424,1246
125430,942.9
125439,1165
125443,2893
125452,1008
125453,3197
125455,966.7
125464,2218
125469,1128
125473,7435
125481,2997
125482,932.7
125492,1649
125496,1522
125497,883.3
125504,2856
125517,2443
125528,6150
125529,2174
125532,1.176e+04
125533,912.9
125544,1596
125547,1837
125550,1573
125558,3676
125559,1639
125565,3719
125571,1692
125573,1731
125576,1522
125577,3632
125583,1731
125589,1440
125592,1692
125607,5140
125610,5486
125624,1522
125625,788.8
125633,2651
125636,1586
125638,5384
125666,1649
125668,912.9
125669,1376
125675,3380
125680,2276
125689,1457
125695,1522
125701,1376
125705,3485
125706,2751
125710,1798
125717,4323
125719,4146
125722,4133
125739,1522
125741,1031
125742,1376
125743,1393
125744,4899
125745,1731
125747,1837
125748,1649
125752,5293
125758,2480
125765,1586
125775,1178
125776,2276
125780,3847
125783,1442
125786,3971
125795,5140
125798,1930
125800,1440
125803,3863
125806,1731
125807,4737
125810,1731
125815,3971
125830,1365
125831,2724
125836,2893
125842,1246
125845,1376
125846,2361
125851,2276
125856,1596
125862,2480
125864,2583
125867,1915
125870,3197
125871,1.012e+04
125873,2340
125874,897.2
125883,9070
125885,1759
125891,1798
125896,3863
125903,2651
125908,843.2
125913,1915
125915,1731
125920,5384
125926,1.012e+04
125931,8610
125933,2623
125934,1994
125941,1915
125942,2064
125949,1692
125951,5847
125955,6150
125959,1912
125965,1522
125966,1759
125967,1246
125972,1798
125975,752.3
125977,1054
125983,3759
125985,1994
125987,1639
125992,1246
126000,1731
126016,7156
126017,3536
126021,2340
126025,1639
126032,1.086e+04
126053,6456
126062,1912
126066,2623
126077,2893
126083,1563
126093,2276
126103,883.3
126104,4543
126106,1522
126115,1163
126120,1522
126122,5293
126124,1915
126134,2443
126137,980.1
126138,966.7
126142,1440
126143,1639
126145,1361
126146,3011
126162,3169
126163,1573
126168,2007
126169,1596
126173,1994
126175,1563
126176,2092
126186,2856
126189,1522
126190,2276
126195,3847
126196,1060
126200,3632
126202,1798
126206,2443
126210,2443
126212,2528
126215,4052
126218,3087
126225,1060
126226,1128
126232,3863
126239,3011
126262,1573
126266,1365
126272,1798
126277,3197
126278,3011
126282,4543
126285,1031
126292,1731
126293,2276
126296,3011
126298,1128
126305,1563
126310,7435
126312,4323
126313,912.9
126314,4737
126316,2751
126320,1094
126326,4323
126327,1060
126329,4052
126330,1393
126337,881.2
126342,1246
126343,1798
126346,1930
126348,2893
126349,2443
126359,1128
126371,2092
126376,2893
126379,1915
126381,2115
126389,4899
126394,1639
126408,6456
126412,3380
126414,2480
126417,3380
126419,966.7
126425,3863
126433,3632
126446,2724
126447,1246
126449,1837
126454,1008
126463,1692
126464,5140
126471,4899
126472,1054
126473,1798
126474,2583
126477,1226
126480,2115
126482,1314
126486,5790
126490,2218
126491,1798
126493,730.6
126500,6456
126506,2115
126508,5384
126517,2142
126518,1153
126533,3572
126539,1163
126544,1649
126545,1759
126546,1.323e+04
126550,1692
126563,1246
126565,1440
126566,1006
126569,1563
126577,1639
126581,1731
126582,1442
126585,1094
126589,5293
126592,1281
126598,2361
126601,5847
126602,1442
126604,2064
126607,9070
126608,1268
126616,1440
126617,4133
126628,2276
126631,1008
126633,1008
126640,3197
126649,2115
126655,980.1
126656,1692
126665,1798
126669,3197
126675,1798
126678,1563
126680,3197
126684,1268
126688,1226
126695,7013
126696,2651
126707,1163
126710,1365
126714,1128
126723,1522
126725,2092
126726,2092
126744,1994
126751,2174
126755,2340
126759,1563
126772,3011
126777,2528
126778,1731
126783,3632
126784,1054
126787,2115
126789,1008
126798,5802
126802,1649
126807,4052
126813,1054
126814,2651
126819,1246
126820,5140
126821,1163
126827,1440
126833,6757
126844,2174
126855,2174
126856,3485
126857,2651
126859,3197
126860,5384
126866,1522
126872,912.9
126886,2415
126888,1128
126892,9070
126904,6456
126905,1440
126912,1128
126916,1376
126920,2276
126928,3011
126936,5140
126938,3011
126939,2276
126940,981.1
126943,2751
126944,1178
126945,2340
126948,7984
126952,6099
126958,4052
126965,1731
126972,2007
126974,4052
126976,2174
126977,4808
126989,3256
126991,912.9
126994,1837
127001,2724
127002,2443
127005,7984
127008,1226
127011,3391
127012,3632
127013,6757
127015,1440
127017,1586
127018,1246
127019,1522
127020,2174
127022,1912
127028,2724
127029,3632
127030,2092
127041,1930
127043,4899
127044,2443
127045,1376
127046,1376
127048,2651
127061,3572
127063,1376
127065,5847
127067,2583
127069,1522
127074,7984
127076,2540
127085,2007
127088,1457
127089,3087
127103,2623
127104,1563
127110,1915
127129,1094
127133,7855
127134,1226
127135,1153
127139,2856
127140,1639
127141,1837
127146,3087
127148,1008
127150,4737
127154,2724
127165,4737
127168,730.6
127171,1575
127181,3536
127183,2174
127186,2092
127190,5293
127191,2583
127194,2174
127195,1692
127208,1837
127216,1314
127221,730.6
127224,1649
127226,932.7
127229,4146
127238,1153
127241,1094
127242,6757
127243,1522
127247,4323
127258,1915
127260,2724
127261,1692
127264,1365
127272,1376
127278,3011
127284,1365
127290,1639
127297,2443
127305,4377
127307,1094
127313,2651
127319,1246
127325,5847
127331,1.472e+04
127333,1361
127337,2751
127341,4543
127344,730.6
127349,1759
127350,2174
127351,2443
127357,2528
127359,2218
127363,3391
127365,1277
127369,767
127375,2276
127380,881.2
127381,1440
127382,3011
127389,743.7
127390,1798
127398,1442
127404,3898
127409,1008
127410,7435
127414,3485
127422,2480
127427,2583
127429,1006
127434,843.2
127435,932.7
127444,4052
127447,1008
127453,2174
127456,1246
127458,4377
127464,1246
127470,2856
127482,1731
127488,2893
127492,1639
127493,1440
127497,2443
127509,7435
127515,2751
127519,2893
127521,4146
127529,1054
127530,859.6
127536,4146
127550,676.3
127557,3391
127558,1365
127560,5790
127564,4146
127567,2235
127570,2856
127578,3485
127579,1365
127590,1163
127605,2092
127607,2443
127613,1.152e+04
127615,1798
127624,1912
127636,1837
127639,2856
127646,1365
127649,2218
127660,1731
127665,1912
127668,1.176e+04
127669,5847
127673,3380
127676,2528
127679,1759
127680,1837
127687,1915
127694,1128
127696,1314
127701,5615
127704,1119
127719,3380
127723,1692
127726,1094
127744,2480
127747,1837
127748,1128
127752,2276
127763,5775
127767,1457
127768,1798
127769,2092
127776,980.1
127779,1639
127780,1163
127791,1522
127798,1163
127800,3632
127801,2623
127806,1522
127808,1639
127809,1376
127810,2092
127815,3485
127822,3536
127825,4628
127829,562.2
127835,3536
127845,2276
127850,1639
127852,2340
127864,1163
127866,1563
127878,1314
127881,897.2
127883,4899
127888,1930
127899,1006
127903,2583
127914,4737
127927,5615
127935,3326
127937,1246
127940,1054
127941,1692
127943,2724
127948,1930
127950,3380
127951,562.2
127953,1365
127954,6099
127961,4218
127964,2893
127965,1930
127970,2218
127975,1759
127982,3485
127983,5629
127985,1163
127992,5140
127995,1563
128002,3719
128003,3632
128004,2142
128011,3197
128012,3197
128013,1361
128022,7984
128025,881.2
128027,1226
128029,1094
128034,3719
128038,1731
128041,2354
128045,1163
128047,2007
128052,4543
128055,3759
128056,5293
128064,1930
128065,4522
128066,1226
128074,2007
128075,7435
128076,1246
128088,2142
128089,3380
128092,7435
128095,1031
128099,2849
128101,1163
128107,638
128108,1639
128109,4543
128117,7156
128128,1798
128130,1915
128132,1165
128133,4899
128140,5293
128141,1163
128142,2651
128145,1365
128151,2276
128152,1994
128154,3536
128161,2856
128167,2540
128174,1440
128178,1457
128197,3197
128201,1376
128204,820.7
128211,1837
128213,1573
128217,1163
128221,843.2
128225,3197
128230,1060
128244,1376
128247,2651
128248,1915
128251,1268
128255,1008
128260,1731
128261,7435
128265,1731
128266,2997
128267,1798
128268,1361
128273,1994
128274,5293
128279,1246
128284,2276
128288,966.7
128289,2893
128291,1314
128296,1837
128299,1457
128305,1837
128314,1246
128315,3197
128318,2480
128321,3863
128323,1226
128327,1596
128331,1731
128338,1246
128344,5140
128347,1060
128361,1163
128362,1.012e+04
128363,2092
128364,2361
128373,3898
128381,1314
128383,5293
128388,3971
128390,1573
128394,2092
128403,912.9
128411,843.2
128417,1759
128422,3197
128424,3759
128430,2092
128431,1573
128438,3971
128440,1268
128443,1226
128446,6757
128448,3391
128461,1153
128473,2528
128486,1522
128488,2528
128489,1930
128490,2092
128494,3256
128499,3011
128504,5140
128521,1128
128525,3087
128531,4052
128533,912.9
128534,2092
128535,1214
128542,1994
128546,1837
128548,966.7
128551,4899
128556,2276
128565,2007
128574,3759
128578,859.6
128580,1365
128588,1376
128594,1692
128596,966.7
128599,730.6
128603,1837
128604,2856
128607,2856
128616,1060
128626,1440
128629,1094
128630,2092
128638,1837
128647,1247
128649,3380
128651,2007
128653,1731
128657,974.9
128661,1365
128664,1440
128671,3632
128680,9661
128682,1692
128715,1915
128721,1912
128726,1008
128736,2583
128740,1060
128743,3632
128746,2751
128754,1440
128758,1930
128770,1163
128779,1054
128781,5293
128783,1798
128786,4899
128791,1596
128794,1246
128795,1837
128796,1649
128799,743.7
128808,5293
128809,1930
128811,1376
128814,1759
128818,1563
128819,1912
128821,1717
128826,912.9
128829,3847
128830,3011
128835,1731
128840,1731
128841,3971
128850,638
128851,4118
128857,1522
128858,1692
128866,767
128867,1365
128872,4628
128876,1.086e+04
128878,3632
128882,1.176e+04
128884,2092
128885,1573
128894,1563
128901,3632
128907,1365
128912,1094
128922,881.2
128926,2276
128927,3632
128931,4737
128944,1717
128946,4808
128951,767
128953,3380
128955,3632
128958,5140
128963,3759
128964,2480
128967,1246
128971,1008
128986,1094
128991,1522
128996,2092
128997,4272
128999,1440
129001,1798
129012,5790
129014,1930
129023,1268
129026,1128
129029,1912
129032,2276
129035,1376
129042,1731
129044,1060
129046,1376
129051,1457
129052,1912
129054,1798
129058,2724
129059,1365
129060,9780
129070,6346
129073,3197
129076,1376
129078,676.3
129084,966.7
129086,1163
129097,1094
129107,1522
129110,1994
129116,3971
129118,8610
129120,4377
129127,5847
129129,2583
129132,2528
129135,2651
129138,3847
129143,1837
129146,5486
129150,2092
129153,966.7
129154,1246
129156,2528
129162,1573
129163,2724
129168,2856
129176,2724
129179,1376
129181,2142
129183,2092
129191,1798
129196,3971
129200,6099
129202,7984
129203,1522
129210,2724
129211,2583
129213,1692
129215,2092
129216,1178
129217,1008
129218,2724
129220,5847
129224,1798
129228,1692
129230,1563
129237,1930
129244,1163
129245,1021
129246,3719
129248,912.9
129257,2539
129261,1054
129262,8144
129263,1522
129274,3898
129276,2443
129277,4377
129278,1798
129280,1163
129289,1094
129290,2115
129295,789
129296,1596
129298,8144
129300,1563
129307,1136
129310,3087
129312,3863
129313,2651
129314,2276
129316,1442
129317,1375
129320,3632
129323,3632
129324,2340
129327,1442
129328,6099
129335,3971
129345,5293
129347,1094
129348,2856
129350,1692
129352,1.086e+04
129358,5293
129362,2115
129370,1246
129374,2893
129376,4377
129381,1731
129383,1522
129387,843.2
129390,897.2
129400,2092
129404,767
129408,1912
129411,3971
129413,2583
129418,1153
129423,3380
129425,1163
129426,2583
129429,1522
129434,3536
129436,2623
129450,1442
129452,6456
129464,4146
129472,1246
129477,1226
129480,3971
129485,1596
129495,1128
129497,2092
129498,1639
129501,6757
129503,1163
129510,1094
129520,1837
129522,4323
129527,1128
129529,4323
129540,1442
129542,3011
129551,1522
129554,1008
129556,1054
129569,1912
129571,5486
129581,1246
129582,1522
129583,2115
129592,9125
129595,1440
129614,1798
129619,1128
129622,2528
129640,2893
129644,1.086e+04
129645,4737
129649,4323
129654,1365
129660,2724
129665,2480
129666,676.3
129670,1731
129674,1573
129677,2849
129680,1163
129684,1639
129689,1522
129691,1955
129703,3759
129705,1268
129710,2092
129712,1457
129718,1094
129720,2142
129722,1442
129725,3011
129730,1365
129744,2583
129747,3536
129750,5615
129762,1094
129768,1522
129769,1128
129779,2092
129788,2276
129792,3536
129796,2218
129797,2092
129801,1.152e+04
129802,1915
129803,1246
129809,1639
129811,1440
129813,1246
129814,2092
129819,1246
129825,1440
129828,1563
129842,2276
129849,2583
129860,2218
129863,1930
129872,3197
129873,2540
129874,1649
129884,1798
129892,966.7
129895,2174
129896,1365
129904,3197
129905,1639
129908,2893
129909,3197
129912,3256
129916,4737
129920,752.3
129934,4737
129936,2896
129938,2007
129944,3485
129952,1759
129963,3632
129973,1008
129975,9070
129981,1522
129986,2651
129993,1596
130001,1361
130004,2174
130006,3087
130013,1442
130018,1.873e+04
130019,3011
130031,1119
130032,2893
130033,1912
130037,1639
130039,4737
130040,1731
130047,1731
130052,5629
130060,1006
130068,4323
130070,2623
130071,1798
130074,788.8
130076,1639
130083,1226
130095,3087
130104,5486
130111,1268
130117,1915
130118,3759
130123,1226
130127,7984
130135,2443
130138,2480
130149,1563
130156,942.9
130162,1442
130164,1163
130166,1440
130175,2051
130182,7013
130183,4737
130188,6456
130190,897.2
130198,1798
130199,1692
130200,2354
130212,1268
130228,2142
130234,1163
130235,1163
130236,1226
130247,4217
130248,1692
130250,1563
130256,1277
130272,2174
130273,2092
130276,1.432e+04
130277,1060
130279,1717
130287,1094
130289,1837
130291,2849
130295,3256
130300,1596
130312,912.9
130315,5790
130317,2235
130322,2651
130332,3087
130333,1226
130337,5140
130338,1376
130341,1522
130344,6150
130345,820.7
130348,752.3
130350,2528
130355,4218
130356,1798
130378,1522
130386,1376
130388,9070
130402,1246
130403,3380
130407,2064
130414,7156
130420,3256
130421,1915
130424,1163
130425,6757
130427,2893
130431,1563
130442,1021
130452,9070
130460,2724
130464,820.7
130466,4543
130470,2092
130482,1522
130484,1361
130485,1163
130510,1649
130521,2651
130525,2361
130527,1522
130528,4218
130532,2480
130533,1021
130540,2583
130542,3536
130546,2480
130547,3197
130550,1054
130557,4543
130561,1930
130565,6456
130569,4377
130570,1930
130578,3971
130589,2751
130601,4737
130607,3087
130608,1522
130611,1759
130615,2340
130627,1912
130629,1094
130630,6099
130631,2893
130633,1563
130635,1008
130641,730.6
130644,8610
130645,1586
130651,5140
130658,1692
130660,1246
130671,3197
130677,5790
130681,2007
130683,2528
130691,3380
130697,1247
130708,1.323e+04
130715,2064
130721,4272
130724,1365
130727,3289
130731,1522
130733,1522
130752,2583
130758,6150
130759,1563
130766,3380
130773,1994
130774,1759
130782,1915
130786,1376
130789,1731
130792,3847
130794,1573
130806,7930
130808,2893
130815,1365
130819,1692
130822,2276
130823,1930
130825,6099
130830,3197
130833,2276
130840,1008
130855,2528
130859,2856
130862,1440
130870,1563
130874,7435
130875,4899
130878,1586
130879,789
130894,647.7
130896,2751
130901,2340
130903,1759
130904,3391
130906,2276
130920,788.8
130922,3256
130923,4323
130924,1731
130938,730.6
130939,1314
130940,2724
130947,1365
130948,1731
130960,2480
130961,2280
130962,1649
130969,1281
130970,2092
130975,2092
130984,897.2
130986,2480
130987,1246
130992,1639
130999,1731
131003,647.7
131022,3391
131034,1054
131035,1054
131037,4737
131038,2856
131051,1731
131053,1442
131066,1277
131070,3536
131082,1060
131092,5615
131102,3971
131103,1798
131105,980.1
131110,2856
131115,2092
131119,5615
131121,3847
131124,3847
131125,1365
131130,3197
131131,2443
131134,2218
131145,1837
131148,6757
131149,1573
131159,1759
131162,2174
131165,1128
131182,2280
131183,1442
131186,5615
131188,1440
131194,1119
131197,1281
131206,3485
131211,859.6
131214,4899
131217,1639
131218,1717
131221,4522
131222,1573
131226,1246
131228,1006
131230,1163
131237,1798
131238,3011
131239,1457
131240,1649
131241,1094
131246,2583
131247,2651
131251,1.086e+04
131259,1031
131262,1731
131266,2480
131267,3087
131268,4146
131271,1365
131276,3011
131278,1.176e+04
131280,2051
131293,3898
131298,1837
131302,2896
131304,2142
131305,1060
131311,1522
131312,2623
131314,1759
131326,2443
131336,1837
131339,966.7
131345,2007
131347,1365
131371,1930
131372,730.6
131373,6456
131374,3719
131375,1563
131378,883.3
131381,2583
131382,3380
131392,3197
131393,5486
131396,1915
131401,966.7
131406,5384
131408,2528
131409,5847
131415,2651
131423,3971
131424,1442
131434,4899
131437,3759
131440,1440
131444,7156
131445,3197
131449,2528
131452,1008
131454,1731
131458,1365
131461,5293
131462,1798
131464,7156
131468,1563
131472,4808
131478,859.6
131491,1361
131492,2583
131511,3011
131513,2276
131514,1563
131515,2724
131517,1376
131534,1375
131541,1522
131543,1054
131548,1440
131554,1639
131561,3197
131566,789
131568,859.6
131569,1563
131571,3536
131572,1994
131573,3971
131576,1163
131577,1915
131579,3847
131583,2893
131589,1586
131596,1.176e+04
131597,3863
131610,1246
131614,6150
131618,1837
131620,1246
131625,1522
131626,1163
131632,912.9
131635,2218
131653,7156
131656,2651
131658,1915
131664,1376
131667,2751
131669,4146
131672,1128
131678,2651
131680,859.6
131683,1376
131684,752.3
131692,1440
131694,1153
131698,1837
131711,1731
131712,5847
131717,1573
131718,2092
131722,2893
131726,2539
131728,4146
131741,2174
131745,767
131752,1365
131757,966.7
131758,2480
131762,2007
131767,1268
131768,1994
131770,730.6
131773,1163
131775,2174
131776,2893
131789,1596
131796,1153
131814,4146
131820,730.6
131833,2051
131844,3197
131853,5384
131859,2276
131861,5140
131871,1915
131872,1226
131878,1731
131887,1054
131893,1563
131899,1522
131901,1094
131905,3011
131906,5140
131916,647.7
131920,2064
131925,1376
131931,2276
131939,1759
131941,1246
131943,1649
131944,1692
131945,1246
131958,5615
131960,2340
131961,2064
131962,1008
131980,1365
131981,4737
131986,1915
131990,1365
131992,2724
131995,3719
131997,1522
132004,980.1
132008,1365
132009,1.012e+04
132016,1522
132024,2051
132035,3087
132040,2724
132049,2893
132050,2856
132051,2092
132068,2751
132069,730.6
132072,2092
132076,5486
132080,2340
132083,2724
132085,1837
132086,9070
132089,1649
132095,730.6
132096,5140
132100,2539
132103,980.1
132107,5615
132110,1361
132114,1277
132120,1365
132122,3197
132123,2340
132125,9661
132129,4737
132138,3719
132141,1759
132142,7984
132147,1837
132148,3971
132158,912.9
132161,1596
132167,1649
132172,5140
132175,2893
132176,1361
132182,1522
132187,1440
132194,2849
132195,3011
132196,1522
132201,5140
132203,3759
132205,1268
132206,2751
132208,3485
132210,2651
132213,3452
132216,2443
132221,3719
132222,5293
132223,1573
132227,1094
132229,5790
132231,1119
132246,1119
132249,7984
132251,1563
132253,1393
132255,2751
132267,1440
132275,1596
132278,1246
132281,3536
132283,1094
132284,1094
132287,2276
132296,1759
132299,5847
132302,4899
132308,1522
132312,1522
132314,7855
132320,1376
132329,2276
132330,1837
132333,2007
132340,966.7
132343,1639
132344,1226
132350,1060
132355,1128
132356,1226
132358,3391
132361,2651
132362,2893
132376,2480
132381,2276
132382,1522
132390,1153
132398,3898
132414,1277
132421,966.7
132422,1006
132426,1692
132429,897.2
132432,1837
132436,1365
132438,1094
132440,1639
132443,5790
132447,1649
132448,6456
132453,3197
132460,1522
132464,4543
132466,2528
132469,1563
132471,2443
132474,1798
132483,1563
132490,2064
132492,1246
132499,2856
132508,1639
132513,4377
132524,1163
132526,9661
132528,1006
132537,3759
132538,2142
132560,1994
132573,1798
132584,1706
132587,1522
132592,2849
132593,1246
132596,2064
132601,1639
132602,1008
132606,1136
132608,1563
132614,1376
132616,1365
132620,2092
132622,4899
132628,5384
132629,1837
132630,1128
132633,1912
132638,1163
132642,1153
132653,1128
132661,2856
132667,3863
132669,4323
132678,1639
132679,5847
132682,1060
132685,1006
132686,5486
132692,752.3
132698,1128
132701,2724
132708,4133
132713,1798
132714,2218
132715,1163
132724,3380
132725,4118
132732,6346
132733,5486
132744,1837
132748,3197
132750,1314
132751,2724
132752,1915
132753,2092
132758,4737
132759,2092
132762,1246
132765,4323
132773,1440
132777,789
132778,3197
132791,2218
132792,441.2
132795,3536
132797,3197
132798,1915
132812,3011
132817,1376
132818,1994
132819,1930
132820,4899
132822,1060
132823,2276
132825,859.6
132829,5790
132835,3632
132838,5140
132841,2340
132852,1563
132873,1440
132877,1731
132881,1930
132882,4737
132884,3391
132885,3197
132888,3536
132890,7984
132891,1246
132893,2443
132908,1376
132916,1163
132918,1955
132923,1226
132924,789
132932,1837
132933,1021
132935,2276
132943,1692
132944,1930
132945,5615
132950,4808
132951,2092
132952,2751
132962,1094
132967,1054
132969,3380
132970,2174
132971,7984
132973,2849
132974,5140
132976,1563
132979,1.176e+04
132992,4628
132994,843.2
132995,1.176e+04
133000,2064
133003,843.2
133004,1.086e+04
133008,980.1
133014,4737
133021,1563
133026,5615
133034,2583
133037,1563
133038,3011
133049,2218
133050,2092
133051,1915
133052,1563
133057,1798
133061,5486
133066,1639
133067,1163
133070,1128
133083,897.2
133093,789
133099,1649
133106,6757
133125,1365
133133,2997
133134,1376
133135,3087
133144,2651
133151,2174
133153,1226
133155,1006
133168,2480
133169,1706
133171,4118
133174,5140
133177,1281
133192,1798
133193,2528
133198,1522
133203,4118
133205,2276
133207,2051
133214,1563
133219,3391
133221,897.2
133222,1573
133225,2443
133226,1994
133233,1246
133235,843.2
133236,1912
133238,1573
133239,1573
133246,1226
133261,4323
133273,2174
133276,1440
133280,1440
133293,3056
133304,8417
133308,1994
133309,2174
133314,1277
133317,1837
133322,2724
133327,1930
133334,3256
133345,1522
133346,2361
133352,730.6
133353,5847
133356,2583
133365,2361
133366,1008
133368,1731
133372,1522
133390,1361
133391,2340
133401,2651
133413,3452
133414,1596
133417,1376
133420,1008
133439,2235
133442,767
133446,3452
133448,3256
133452,1837
133454,3971
133455,1226
133456,1639
133459,966.7
133462,1226
133464,1837
133467,6150
133475,1440
133476,1153
133482,3380
133485,1246
133486,1573
133498,1692
133502,3971
133507,897.2
133511,1226
133521,1522
133527,1442
133528,966.7
133531,1365
133549,2276
133550,3197
133554,9780
133558,1912
133560,1163
133566,1128
133567,3971
133568,3011
133577,2142
133578,3536
133585,4323
133597,966.7
133598,1153
133605,4323
133606,5486
133610,1731
133616,912.9
133619,897.2
133620,942.9
133621,730.6
133625,2893
133628,2115
133630,1440
133635,3536
133646,3011
133650,2174
133660,1457
133667,1006
133671,1376
133674,1522
133678,1226
133679,2064
133682,7435
133687,2849
133696,3971
133703,1008
133707,5847
133708,2651
133711,1226
133717,2007
133721,897.2
133723,1563
133731,3863
